SourcePage,Section,LinkText,LinkUrl,LinkType,FinalStatusCode,StatusLabel,RedirectChain,ResponseTimeMs,HardFail,Notes,CheckedAt
https://findlayedu.wpenginepowered.com/about/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Oiler Hub,http://www.findlay.edu/intranet,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Media,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Youtube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2026-2027-academic-calendar,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,City of Findlay,https://visitfindlay.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Interactive Campus Map,https://campusmap.findlay.edu/?id=635#!ct/7280,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Office of Marketing & Communications,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Address Update,https://workday.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Net Price Calculator,https://app.meadowfi.com/findlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Endowed Scholarships,https://give.findlay.edu/endowment-funds/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Meet your Admission Counselor,http://findlayedu.wpengine.com/admissions-aid/visit-connect/meet-your-admission-counselor/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Request Information,https://apply.findlay.edu/register/visit,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Schedule Campus Visit,https://www.findlay.edu/offices/business-affairs/stores/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Virtual Tour,https://www.findlay.edu/admissions/visit-findlay-virtually,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Academic Partnerships,http://findlayedu.wpengine.com/admissions-aid/special-programs/academic-partnerships/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2025-2026-academic-calendar/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Parking & Transportation,https://uof.rt.gw/about/offices/campus-safety/parking-on-campus/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Service & Volunteerism,https://findlayedu.wpengine.com/about/offices/campus-community-engagement/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,How to Apply,https://housing.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,University Policies,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/copy-of-university-policies,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Athletics,https://findlayoilers.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,header,Donor,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,header,Apply Now,https://apply.findlay.edu/portal/apply-now,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Apply,https://apply.findlay.edu/portal/apply-now,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Athletics,https://findlayoilers.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,IT Support,https://helpdesk.findlay.edu/support/home,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Careers at Findlay,https://findlay.wd5.myworkdayjobs.com/careers,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,nav,Newsroom,https://newsroom.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,footer,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,footer,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,footer,X,https://x.com/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,footer,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/,footer,YouTube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Oiler Hub,http://www.findlay.edu/intranet,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Media,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Youtube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2026-2027-academic-calendar,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,City of Findlay,https://visitfindlay.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Interactive Campus Map,https://campusmap.findlay.edu/?id=635#!ct/7280,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Office of Marketing & Communications,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Address Update,https://workday.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Net Price Calculator,https://app.meadowfi.com/findlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Endowed Scholarships,https://give.findlay.edu/endowment-funds/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Meet your Admission Counselor,http://findlayedu.wpengine.com/admissions-aid/visit-connect/meet-your-admission-counselor/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Request Information,https://apply.findlay.edu/register/visit,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Schedule Campus Visit,https://www.findlay.edu/offices/business-affairs/stores/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Virtual Tour,https://www.findlay.edu/admissions/visit-findlay-virtually,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Academic Partnerships,http://findlayedu.wpengine.com/admissions-aid/special-programs/academic-partnerships/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2025-2026-academic-calendar/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Parking & Transportation,https://uof.rt.gw/about/offices/campus-safety/parking-on-campus/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Service & Volunteerism,https://findlayedu.wpengine.com/about/offices/campus-community-engagement/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,How to Apply,https://housing.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,University Policies,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/copy-of-university-policies,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Athletics,https://findlayoilers.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,header,Donor,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,header,Apply Now,https://apply.findlay.edu/portal/apply-now,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,main,Click to Open Tour,https://www.youvisit.com/#/vte/?data-platform=v&data-link-type=immersive&data-inst=120175,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Apply,https://apply.findlay.edu/portal/apply-now,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Athletics,https://findlayoilers.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,IT Support,https://helpdesk.findlay.edu/support/home,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Careers at Findlay,https://findlay.wd5.myworkdayjobs.com/careers,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,nav,Newsroom,https://newsroom.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,footer,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,footer,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,footer,X,https://x.com/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,footer,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/about-uf/,footer,YouTube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Oiler Hub,http://www.findlay.edu/intranet,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Media,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Youtube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2026-2027-academic-calendar,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,City of Findlay,https://visitfindlay.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Interactive Campus Map,https://campusmap.findlay.edu/?id=635#!ct/7280,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Office of Marketing & Communications,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Address Update,https://workday.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Net Price Calculator,https://app.meadowfi.com/findlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Endowed Scholarships,https://give.findlay.edu/endowment-funds/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Meet your Admission Counselor,http://findlayedu.wpengine.com/admissions-aid/visit-connect/meet-your-admission-counselor/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Request Information,https://apply.findlay.edu/register/visit,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Schedule Campus Visit,https://www.findlay.edu/offices/business-affairs/stores/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Virtual Tour,https://www.findlay.edu/admissions/visit-findlay-virtually,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Academic Partnerships,http://findlayedu.wpengine.com/admissions-aid/special-programs/academic-partnerships/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2025-2026-academic-calendar/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Parking & Transportation,https://uof.rt.gw/about/offices/campus-safety/parking-on-campus/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Service & Volunteerism,https://findlayedu.wpengine.com/about/offices/campus-community-engagement/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,How to Apply,https://housing.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,University Policies,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/copy-of-university-policies,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Athletics,https://findlayoilers.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,header,Donor,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,header,Apply Now,https://apply.findlay.edu/portal/apply-now,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Apply,https://apply.findlay.edu/portal/apply-now,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Athletics,https://findlayoilers.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,IT Support,https://helpdesk.findlay.edu/support/home,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Careers at Findlay,https://findlay.wd5.myworkdayjobs.com/careers,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,nav,Newsroom,https://newsroom.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,footer,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,footer,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,footer,X,https://x.com/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,footer,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accessibility-statement/,footer,YouTube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Give,https://give.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Oiler Hub,http://www.findlay.edu/intranet,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Media,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Facebook,https://www.facebook.com/universityfindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Instagram,https://www.instagram.com/ufindlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Youtube,https://www.youtube.com/user/ufindlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,LinkedIn,https://www.linkedin.com/school/the-university-of-findlay/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Academic Calendar,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/academic-calendar/2026-2027-academic-calendar,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Academic Catalog,https://findlay.smartcatalogiq.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,City of Findlay,https://visitfindlay.com/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Camps & Events,https://calendar.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Interactive Campus Map,https://campusmap.findlay.edu/?id=635#!ct/7280,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Office of Marketing & Communications,https://brand.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Address Update,https://workday.findlay.edu/,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
https://findlayedu.wpenginepowered.com/about/accreditations/,nav,Net Price Calculator,https://app.meadowfi.com/findlay,external,,EXTERNAL_NOT_CHECKED,,,,,2026-05-12T08:51:02.434Z
